id,state,type,name
NMZ121,NM,fire,Upper Rio Grande Valley and Lower Chama River Valley
NMZ122,NM,fire,Sangre de Cristo Mountains
NMZ123,NM,fire,Northeast Highlands
NMZ124,NM,fire,Sandia and Manzano Mountains
NMZ125,NM,fire,Central Highlands
NMZ126,NM,fire,East Central Plains
NMZ201,NM,public,Northwest Plateau
NMZ202,NM,public,Chuska Mountains
NMZ203,NM,public,Far Northwest Highlands
NMZ204,NM,public,Northwest Highlands
NMZ205,NM,public,West Central Plateau
NMZ206,NM,public,West Central Mountains
NMZ207,NM,public,West Central Highlands
NMZ208,NM,public,Southwest Mountains
NMZ209,NM,public,San Francisco River Valley
NMZ210,NM,public,Tusas Mountains Including Chama
NMZ211,NM,public,Jemez Mountains
NMZ212,NM,public,Glorieta Mesa Including Glorieta Pass
NMZ213,NM,public,Northern Sangre de Cristo Mountains
NMZ214,NM,public,Southern Sangre de Cristo Mountains
NMZ215,NM,public,East Slopes Sangre de Cristo Mountains
NMZ216,NM,public,Upper Rio Grande Valley
NMZ217,NM,public,Espanola Valley
NMZ218,NM,public,Santa Fe Metro Area
NMZ219,NM,public,Middle Rio Grande Valley/Albuquerque Metro Area
NMZ220,NM,public,Lower Rio Grande Valley
NMZ221,NM,public,Sandia/Manzano Mountains Including Edgewood
NMZ222,NM,public,Estancia Valley
NMZ223,NM,public,Central Highlands
NMZ224,NM,public,South Central Highlands
NMZ225,NM,public,Upper Tularosa Valley
NMZ226,NM,public,South Central Mountains
NMZ227,NM,public,Johnson and Bartlett Mesas Including Raton Pass
NMZ228,NM,public,Far Northeast Highlands
NMZ229,NM,public,Northeast Highlands
NMZ230,NM,public,Union County
NMZ231,NM,public,Harding County
NMZ232,NM,public,Eastern San Miguel County
NMZ233,NM,public,Guadalupe County
NMZ234,NM,public,Quay County
NMZ235,NM,public,Curry County
NMZ236,NM,public,Roosevelt County
NMZ237,NM,public,De Baca County
NMZ238,NM,public,Chaves County Plains
NMZ239,NM,public,Eastern Lincoln County
NMZ240,NM,public,Southwest Chaves County
NMZ241,NM,public,San Agustin Plains and Adjacent Lowlands
NMZ401,NM,public,Upper Gila River Valley
NMZ403,NM,public,Southern Gila Foothills/Mimbres Valley
NMZ404,NM,public,Southwest Desert/Lower Gila River Valley
NMZ405,NM,public,Lowlands of the Bootheel
NMZ406,NM,public,Uplands of the Bootheel
NMZ407,NM,public,Southwest Desert/Mimbres Basin
NMZ408,NM,public,Eastern Black Range Foothills
NMZ409,NM,public,Sierra County Lakes
NMZ410,NM,public,Northern Dona Ana County
NMZ411,NM,public,Southern Dona Ana County/Mesilla Valley
NMZ414,NM,public,West Slopes Sacramento Mountains Below 7500 Feet
NMZ415,NM,public,Sacramento Mountains Above 7500 Feet
NMZ416,NM,public,East Slopes Sacramento Mountains Below 7500 Feet
NMZ417,NM,public,Otero Mesa
NMZ425,NM,public,Central Grant County/Silver City Area
NMZ426,NM,public,Southern Gila Region Highlands/Black Range
NMZ427,NM,public,West Central Tularosa Basin/White Sands
NMZ428,NM,public,East Central Tularosa Basin/Alamogordo
NMZ429,NM,public,Southeast Tularosa Basin
NVC001,NV,county,Churchill
NVC003,NV,county,Clark
NVC005,NV,county,Douglas
NVC007,NV,county,Elko
NVC009,NV,county,Esmeralda
NVC011,NV,county,Eureka
NVC013,NV,county,Humboldt
NVC015,NV,county,Lander
NVC017,NV,county,Lincoln
NVC019,NV,county,Lyon
NVC021,NV,county,Mineral
NVC023,NV,county,Nye
NVC027,NV,county,Pershing
NVC029,NV,county,Storey
NVC031,NV,county,Washoe
NVC033,NV,county,White Pine
NVC510,NV,county,Carson City
NVZ001,NV,public,Mineral and Southern Lyon Counties
NVZ002,NV,public,Greater Lake Tahoe Area
NVZ003,NV,public,Greater Reno-Carson City-Minden Area
NVZ004,NV,public,Western Nevada Basin and Range including Pyramid Lake
NVZ005,NV,public,Northern Washoe County
NVZ014,NV,public,Esmeralda and Central Nye County
NVZ015,NV,public,Lincoln County
NVZ016,NV,public,Northeast Clark County
NVZ017,NV,public,Western Clark and Southern Nye County
NVZ018,NV,public,Sheep Range
NVZ019,NV,public,Spring Mountains-Red Rock Canyon
NVZ020,NV,public,Las Vegas Valley
NVZ021,NV,public,Lake Mead National Recreation Area
NVZ022,NV,public,Southern Clark County
NVZ030,NV,public,Humboldt County
NVZ031,NV,public,Northern Elko County
NVZ033,NV,public,Southeastern Elko County
NVZ034,NV,public,Ruby Mountains and East Humboldt Range
NVZ035,NV,public,White Pine County
NVZ036,NV,public,Northern Lander County and Northern Eureka County
NVZ037,NV,public,Southern Lander County and Southern Eureka County
NVZ038,NV,public,Southwest Elko County
NVZ039,NV,public,South Central Elko County
NVZ040,NV,public,Northwestern Nye County
NVZ041,NV,public,Northeastern Nye County
NVZ420,NV,fire,Northern Sierra Front - Carson City/Douglas/Storey/Southern Washoe/Eastern Lyon/Far Southern Lassen Counties
NVZ421,NV,fire,Southern Sierra Front - Alpine/Northern Mono/Southern Lyon/Western Mineral Counties
NVZ423,NV,fire,West Humboldt Basin - Pershing County
NVZ424,NV,fire,Southeastern Humboldt County and northern Lander County
NVZ425,NV,fire,White Pine and Northeast Nye Counties
NVZ426,NV,fire,Northern Nye County - Mojave
NVZ427,NV,fire,Central Nevada - Toiyabe
NVZ429,NV,fire,Lahontan Basin - Churchill and Eastern Mineral Counties
NVZ437,NV,fire,Humboldt County - Quinn
NVZ438,NV,fire,"Western Elko County, northern Eureka and Lander Counties north of Interstate 80"
NVZ458,NV,fire,Northern Washoe County
NVZ460,NV,fire,Esmeralda and Nye County Deserts/CNC Dispatch
NVZ461,NV,fire,Lincoln County/Ely Dispatch
NVZ462,NV,fire,Nye County Deserts/Las Vegas Dispatch
NVZ463,NV,fire,Sheep Range
NVZ464,NV,fire,Spring Mountains
NVZ465,NV,fire,Clark and SW Lincoln County Deserts/Las Vegas Dispatch
NVZ466,NV,fire,Lake Mead NRA/Colorado River-NV side
NVZ469,NV,fire,Central Elko County
NVZ470,NV,fire,Eastern Elko County
NYC001,NY,county,Albany
NYC003,NY,county,Allegany
NYC005,NY,county,Bronx
NYC007,NY,county,Broome
NYC009,NY,county,Cattaraugus
NYC011,NY,county,Cayuga
NYC013,NY,county,Chautauqua
NYC015,NY,county,Chemung
NYC017,NY,county,Chenango
NYC019,NY,county,Clinton
NYC021,NY,county,Columbia
NYC023,NY,county,Cortland
NYC025,NY,county,Delaware
NYC027,NY,county,Dutchess
NYC029,NY,county,Erie
NYC031,NY,county,Essex
NYC033,NY,county,Franklin
NYC035,NY,county,Fulton
NYC037,NY,county,Genesee
NYC039,NY,county,Greene
NYC041,NY,county,Hamilton
NYC043,NY,county,Herkimer
NYC045,NY,county,Jefferson
NYC047,NY,county,Kings
NYC049,NY,county,Lewis
NYC051,NY,county,Livingston
NYC053,NY,county,Madison
NYC055,NY,county,Monroe
NYC057,NY,county,Montgomery
NYC059,NY,county,Nassau
NYC061,NY,county,New York (Manhattan)
NYC063,NY,county,Niagara
NYC065,NY,county,Oneida
NYC067,NY,county,Onondaga
NYC069,NY,county,Ontario
NYC071,NY,county,Orange
NYC073,NY,county,Orleans
NYC075,NY,county,Oswego
NYC077,NY,county,Otsego
NYC079,NY,county,Putnam
NYC081,NY,county,Queens
NYC083,NY,county,Rensselaer
NYC085,NY,county,Richmond
NYC087,NY,county,Rockland
NYC089,NY,county,St. Lawrence
NYC091,NY,county,Saratoga
NYC093,NY,county,Schenectady
NYC095,NY,county,Schoharie
NYC097,NY,county,Schuyler
NYC099,NY,county,Seneca
NYC101,NY,county,Steuben
NYC103,NY,county,Suffolk
NYC105,NY,county,Sullivan
NYC107,NY,county,Tioga
NYC109,NY,county,Tompkins
NYC111,NY,county,Ulster
NYC113,NY,county,Warren
NYC115,NY,county,Washington
NYC117,NY,county,Wayne
NYC119,NY,county,Westchester
NYC121,NY,county,Wyoming
NYC123,NY,county,Yates
NYZ001,NY,public,Niagara
NYZ002,NY,public,Orleans
NYZ003,NY,public,Monroe
NYZ004,NY,public,Wayne
NYZ005,NY,public,Northern Cayuga
NYZ006,NY,public,Oswego
NYZ007,NY,public,Jefferson
NYZ008,NY,public,Lewis
NYZ009,NY,public,Northern Oneida
NYZ010,NY,public,Northern Erie
NYZ011,NY,public,Genesee
NYZ012,NY,public,Wyoming
NYZ013,NY,public,Livingston
NYZ014,NY,public,Ontario
NYZ015,NY,public,Yates
NYZ016,NY,public,Seneca
NYZ017,NY,public,Southern Cayuga
NYZ018,NY,public,Onondaga
NYZ019,NY,public,Chautauqua
NYZ020,NY,public,Cattaraugus
NYZ021,NY,public,Allegany
NYZ022,NY,public,Steuben
NYZ023,NY,public,Schuyler
NYZ024,NY,public,Chemung
NYZ025,NY,public,Tompkins
NYZ026,NY,public,Northern St. Lawrence
NYZ027,NY,public,Northern Franklin
NYZ028,NY,public,Eastern Clinton
NYZ029,NY,public,Southeastern St. Lawrence
NYZ030,NY,public,Southern Franklin
NYZ031,NY,public,Western Clinton
NYZ032,NY,public,Northern Herkimer
NYZ033,NY,public,Hamilton
NYZ034,NY,public,Western Essex
NYZ035,NY,public,Eastern Essex
NYZ036,NY,public,Madison
NYZ037,NY,public,Southern Oneida
NYZ038,NY,public,Southern Herkimer
NYZ039,NY,public,Southern Fulton
NYZ040,NY,public,Montgomery
NYZ041,NY,public,Northern Saratoga
NYZ042,NY,public,Northern Warren
NYZ043,NY,public,Northern Washington
NYZ044,NY,public,Cortland
NYZ045,NY,public,Chenango
NYZ046,NY,public,Otsego
NYZ047,NY,public,Schoharie
NYZ048,NY,public,Western Schenectady
NYZ049,NY,public,Eastern Schenectady
NYZ050,NY,public,Southern Saratoga
NYZ051,NY,public,Western Albany
NYZ052,NY,public,Eastern Albany
NYZ053,NY,public,Western Rensselaer
NYZ054,NY,public,Eastern Rensselaer
NYZ055,NY,public,Tioga
NYZ056,NY,public,Broome
NYZ057,NY,public,Delaware
NYZ058,NY,public,Western Greene
NYZ059,NY,public,Eastern Greene
NYZ060,NY,public,Western Columbia
NYZ061,NY,public,Eastern Columbia
NYZ062,NY,public,Sullivan
NYZ063,NY,public,Western Ulster
NYZ064,NY,public,Eastern Ulster
NYZ065,NY,public,Western Dutchess
NYZ066,NY,public,Eastern Dutchess
NYZ067,NY,public,Orange
NYZ068,NY,public,Putnam
NYZ069,NY,public,Rockland
NYZ070,NY,public,Northern Westchester
NYZ071,NY,public,Southern Westchester
NYZ072,NY,public,New York (Manhattan)
NYZ073,NY,public,Bronx
NYZ074,NY,public,Richmond (Staten Is.)
NYZ075,NY,public,Kings (Brooklyn)
NYZ078,NY,public,Northwest Suffolk
NYZ079,NY,public,Northeast Suffolk
NYZ080,NY,public,Southwest Suffolk
NYZ081,NY,public,Southeast Suffolk
NYZ082,NY,public,Northern Fulton
NYZ083,NY,public,Southeast Warren
NYZ084,NY,public,Southern Washington
NYZ085,NY,public,Southern Erie
NYZ087,NY,public,Southwestern St. Lawrence
NYZ176,NY,public,Northern Queens
NYZ177,NY,public,Northern Nassau
NYZ178,NY,public,Southern Queens
NYZ179,NY,public,Southern Nassau
NYZ200,NY,fire,Southern Tier
NYZ201,NY,fire,Lake Ontario Plains
NYZ202,NY,fire,St. Lawrence
NYZ203,NY,fire,Northern Adirondacks
NYZ204,NY,fire,Adirondack High Peaks
NYZ205,NY,fire,Champlain Valley
NYZ206,NY,fire,Southern Adirondacks
NYZ207,NY,fire,Upper Hudson Valley
NYZ208,NY,fire,Middle Hudson Valley
NYZ209,NY,fire,Catskills
NYZ210,NY,fire,Leatherstocking
NYZ211,NY,fire,Lower Hudson Valley
NYZ212,NY,fire,New York City
NYZ213,NY,fire,Long Island
OHC001,OH,county,Adams
OHC003,OH,county,Allen
OHC005,OH,county,Ashland
OHC007,OH,county,Ashtabula
OHC009,OH,county,Athens
OHC011,OH,county,Auglaize
OHC013,OH,county,Belmont
OHC015,OH,county,Brown
OHC017,OH,county,Butler
OHC019,OH,county,Carroll
OHC021,OH,county,Champaign
OHC023,OH,county,Clark
OHC025,OH,county,Clermont
OHC027,OH,county,Clinton
OHC029,OH,county,Columbiana
OHC031,OH,county,Coshocton
OHC033,OH,county,Crawford
OHC035,OH,county,Cuyahoga
OHC037,OH,county,Darke
OHC039,OH,county,Defiance
OHC041,OH,county,Delaware
OHC043,OH,county,Erie
OHC045,OH,county,Fairfield
OHC047,OH,county,Fayette
OHC049,OH,county,Franklin
OHC051,OH,county,Fulton
OHC053,OH,county,Gallia
OHC055,OH,county,Geauga
OHC057,OH,county,Greene
OHC059,OH,county,Guernsey
OHC061,OH,county,Hamilton
OHC063,OH,county,Hancock
OHC065,OH,county,Hardin
OHC067,OH,county,Harrison
OHC069,OH,county,Henry
OHC071,OH,county,Highland
OHC073,OH,county,Hocking
OHC075,OH,county,Holmes
OHC077,OH,county,Huron
OHC079,OH,county,Jackson
OHC081,OH,county,Jefferson
OHC083,OH,county,Knox
OHC085,OH,county,Lake
OHC087,OH,county,Lawrence
OHC089,OH,county,Licking
OHC091,OH,county,Logan
OHC093,OH,county,Lorain
OHC095,OH,county,Lucas
OHC097,OH,county,Madison
OHC099,OH,county,Mahoning
OHC101,OH,county,Marion
OHC103,OH,county,Medina
OHC105,OH,county,Meigs
OHC107,OH,county,Mercer
OHC109,OH,county,Miami
OHC111,OH,county,Monroe
OHC113,OH,county,Montgomery
OHC115,OH,county,Morgan
OHC117,OH,county,Morrow
OHC119,OH,county,Muskingum
OHC121,OH,county,Noble
OHC123,OH,county,Ottawa
OHC125,OH,county,Paulding
OHC127,OH,county,Perry
OHC129,OH,county,Pickaway
OHC131,OH,county,Pike
OHC133,OH,county,Portage
OHC135,OH,county,Preble
OHC137,OH,county,Putnam
OHC139,OH,county,Richland
OHC141,OH,county,Ross
OHC143,OH,county,Sandusky
OHC145,OH,county,Scioto
OHC147,OH,county,Seneca
OHC149,OH,county,Shelby
OHC151,OH,county,Stark
OHC153,OH,county,Summit
OHC155,OH,county,Trumbull
OHC157,OH,county,Tuscarawas
OHC159,OH,county,Union
OHC161,OH,county,Van Wert
OHC163,OH,county,Vinton
OHC165,OH,county,Warren
OHC167,OH,county,Washington
OHC169,OH,county,Wayne
